price,bedrooms,bathrooms,sqft_living,sqft_lot,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,basement,renovated
375000,3,1.5,1630,16170,0,0,3,7,1630,0,1988,0,98034,47.7104,-122.235,1630,9931,0,0
292600,3,1.5,1520,7123,0,0,4,7,1520,0,1959,0,98056,47.4991,-122.176,1450,8023,0,0
610000,3,1.0,1000,4959,0,0,3,8,1000,0,1945,0,98105,47.6629,-122.277,2240,4959,0,0
397450,4,2.5,2650,9451,0,0,4,8,2650,0,1993,0,98042,47.3693,-122.12899999999999,2510,8850,0,0
382000,3,2.25,1750,15528,0,0,3,8,1270,480,1963,0,98155,47.7739,-122.274,2170,12000,1,0
370000,3,2.25,1770,7667,0,0,3,8,1270,500,1966,0,98177,47.7724,-122.36200000000001,2180,8103,1,0
520000,3,2.25,1770,7667,0,0,3,8,1270,500,1966,0,98177,47.7724,-122.36200000000001,2180,8103,1,0
260000,2,1.0,770,7906,0,0,4,6,770,0,1948,0,98155,47.766000000000005,-122.32,990,7906,0,0
890000,4,2.5,3370,7200,0,0,3,8,3370,0,2014,0,98177,47.7698,-122.384,1880,7200,0,0
344000,5,2.0,2130,8412,0,0,3,7,1440,690,1946,2000,98155,47.7403,-122.318,2310,7474,1,1
205000,3,1.0,1050,8498,0,0,3,7,1050,0,1958,0,98031,47.4038,-122.20299999999999,1340,8498,0,0
379000,5,2.5,2803,8550,0,0,3,8,2803,0,1963,2011,98003,47.3032,-122.306,1810,8550,0,1
424240,3,2.0,2080,12094,0,0,4,8,2080,0,1982,0,98052,47.7035,-122.164,2230,12204,0,0
589950,3,2.0,2080,12094,0,0,4,8,2080,0,1982,0,98052,47.7035,-122.164,2230,12204,0,0
582000,4,1.75,2120,4650,0,1,3,7,1190,930,1951,0,98117,47.6964,-122.4,2070,6487,1,0
349000,3,2.5,2550,7709,0,0,3,9,2550,0,1989,0,98023,47.3081,-122.391,2410,9250,0,0
658000,3,1.0,1290,12005,0,0,4,7,1290,0,1966,0,98033,47.6835,-122.199,1930,8000,0,0
294000,5,2.75,1790,5000,0,0,4,7,1060,730,1915,0,98106,47.5655,-122.363,1400,5000,1,0
690000,5,3.5,2720,7598,0,0,3,8,1860,860,1993,0,98115,47.6931,-122.28299999999999,2430,7728,1,0
600000,3,1.0,1040,5000,0,2,3,7,1040,0,1912,0,98107,47.6754,-122.359,1440,4400,0,0
199990,3,1.0,840,5200,0,0,3,6,840,0,1969,2014,98042,47.3685,-122.07700000000001,870,5200,0,1
220000,3,1.75,1650,8850,0,0,3,7,1650,0,1959,0,98188,47.4331,-122.291,1400,8800,0,0
440000,4,2.25,2080,15750,0,0,3,8,1460,620,1976,0,98034,47.7225,-122.2,1960,10500,1,0
439990,4,2.5,1540,1994,0,0,3,8,1540,0,2014,0,98029,47.5526,-121.999,1540,1689,0,0
535000,4,2.25,1860,3766,0,0,3,8,1860,0,1995,0,98029,47.5699,-122.006,1860,4169,0,0
215000,3,1.75,1280,10016,0,0,4,7,1280,0,1975,0,98003,47.2823,-122.333,1670,9764,0,0
349900,3,2.5,2200,7278,0,0,3,8,2200,0,1990,0,98058,47.4624,-122.132,2190,8580,0,0
495000,3,1.0,1570,5510,0,0,4,7,1070,500,1940,0,98115,47.6942,-122.319,1770,6380,1,0
515100,3,2.5,2074,4900,0,0,3,8,2074,0,1997,0,98034,47.7327,-122.23299999999999,1840,7382,0,0
657500,4,2.25,2520,10370,0,0,3,9,2520,0,1980,0,98074,47.6377,-122.04899999999999,2848,12682,0,0
250000,5,1.75,2190,8250,0,2,3,7,1190,1000,1963,0,98055,47.4887,-122.223,2570,8250,1,0
385000,5,1.75,2190,8250,0,2,3,7,1190,1000,1963,0,98055,47.4887,-122.223,2570,8250,1,0
307000,3,1.5,2320,7500,0,0,3,7,2320,0,1976,0,98019,47.7413,-121.979,1480,10000,0,0
288000,3,2.5,1370,9253,0,0,3,7,1090,280,1994,0,98042,47.3717,-122.073,1470,9253,1,0
226450,3,1.75,1730,7200,0,0,4,6,1730,0,1944,0,98032,47.3774,-122.236,860,7200,0,0
390000,3,2.5,1640,6991,0,0,3,7,1110,530,1967,0,98125,47.7255,-122.32700000000001,1860,7342,1,0
350000,3,1.0,1300,10236,0,0,4,6,1300,0,1971,0,98045,47.5028,-121.77,1380,11325,0,0
368000,3,1.5,1560,7884,0,0,3,7,1060,500,1969,0,98125,47.7312,-122.29799999999999,1820,9000,1,0
469000,2,1.0,1120,4284,0,0,3,6,730,390,1921,0,98105,47.6688,-122.324,2050,4160,1,0
410000,3,1.75,1440,8560,0,0,4,7,1440,0,1979,0,98034,47.7296,-122.23200000000001,1460,7560,0,0
460000,3,1.75,1520,7700,0,0,3,7,820,700,1969,0,98034,47.7226,-122.219,1420,7674,1,0
241500,4,2.5,2500,9654,0,0,3,8,1830,670,1979,0,98023,47.3137,-122.34299999999999,2500,8839,1,0
279000,4,1.0,1210,6000,0,2,3,7,1210,0,1943,0,98178,47.5026,-122.234,1470,6000,0,0
420000,3,1.5,1050,6615,0,0,4,6,800,250,1950,0,98199,47.6578,-122.39,1530,5250,1,0
294950,3,1.0,1240,8840,0,0,3,6,1240,0,1952,0,98125,47.7277,-122.30799999999999,1250,8840,0,0
335000,3,1.75,1270,4800,0,0,3,7,1270,0,1953,0,98117,47.693000000000005,-122.361,1490,4800,0,0
520000,2,1.0,1250,3708,0,0,3,7,1250,0,1926,0,98117,47.685,-122.363,1430,3708,0,0
560000,4,1.75,1740,8800,0,0,4,8,1740,0,1965,0,98007,47.6232,-122.14200000000001,2180,8436,0,0
243400,4,1.5,1730,7464,0,0,4,7,1730,0,1959,0,98032,47.3782,-122.304,1370,7860,0,0
405000,3,2.0,1240,14404,0,0,3,7,1240,0,1988,0,98053,47.6614,-122.06,1350,9990,0,0
495000,2,1.0,1670,14695,0,0,5,7,1670,0,1930,0,98033,47.7001,-122.2,1800,11355,0,0
350000,4,2.5,2140,7095,0,0,3,8,2140,0,1992,0,98038,47.3528,-122.057,1600,7182,0,0
368500,5,2.75,2530,7601,0,0,3,7,1520,1010,1992,0,98188,47.4683,-122.26299999999999,2400,7776,1,0
99000,2,1.0,960,8236,0,0,2,6,960,0,1948,0,98058,47.4698,-122.166,1260,8236,0,0
430000,4,1.75,1710,7724,0,0,3,8,1710,0,1983,0,98155,47.7721,-122.29299999999999,1940,7724,0,0
412500,3,1.5,1490,8475,0,0,4,7,1490,0,1963,0,98052,47.6571,-122.133,1490,8540,0,0
535000,3,2.5,2210,7620,0,0,3,8,2210,0,1994,0,98052,47.6938,-122.13,1920,7440,0,0
390000,3,1.5,1650,8676,0,0,4,8,1130,520,1979,0,98133,47.7471,-122.352,1400,8499,1,0
499000,3,1.5,1260,3135,0,0,4,7,780,480,1944,0,98107,47.6693,-122.37100000000001,1540,3025,1,0
375000,3,1.0,1960,7955,0,0,4,7,1260,700,1963,0,98177,47.7641,-122.36399999999999,1850,8219,1,0
349000,4,2.5,1800,7620,0,0,3,8,1800,0,1995,0,98055,47.4346,-122.20100000000001,1800,6879,0,0
635000,3,2.25,1940,7482,0,0,4,7,1240,700,1964,0,98004,47.6004,-122.195,2340,9310,1,0
682000,4,2.75,2820,8009,0,0,3,9,2820,0,2001,0,98075,47.6,-121.977,2820,7398,0,0
321027,4,2.25,2820,16770,0,0,4,8,1920,900,1966,0,98023,47.3186,-122.36399999999999,2320,13850,1,0
150000,2,1.0,720,4120,0,0,5,5,720,0,1915,0,98002,47.303000000000004,-122.21700000000001,940,6180,0,0
410000,3,1.75,1640,17583,0,0,3,7,1110,530,1969,0,98034,47.726000000000006,-122.20299999999999,1420,11680,1,0
449950,3,2.0,1560,4080,0,0,3,7,1560,0,1923,1982,98115,47.6892,-122.319,1900,4080,0,1
194990,6,2.5,1560,7144,0,0,3,6,1060,500,1913,0,98118,47.5335,-122.272,1300,6232,1,0
475000,4,1.75,1910,8775,0,0,3,7,1210,700,1956,0,98028,47.7396,-122.24700000000001,2210,8778,1,0
530000,5,1.75,1570,3000,0,0,4,7,1570,0,1908,0,98105,47.6677,-122.316,1610,3000,0,0
319950,4,2.5,2038,7643,0,0,3,8,2038,0,2011,0,98092,47.3296,-122.18,2634,6824,0,0
210000,3,2.25,1720,9435,0,0,4,7,1220,500,1978,0,98023,47.2979,-122.37700000000001,1690,7215,1,0
485000,3,2.75,1670,3330,0,0,4,7,1670,0,1925,0,98107,47.6551,-122.36,1370,5000,0,0
774000,4,2.75,2830,10240,0,0,4,9,2830,0,1998,0,98075,47.5903,-121.986,3490,10240,0,0
478000,4,2.0,1690,8208,0,0,4,7,1210,480,1958,0,98008,47.6052,-122.126,1620,8496,1,0
385000,4,2.5,1620,5280,0,0,4,7,1620,0,1924,1971,98146,47.5132,-122.384,1590,5280,0,1
285000,3,1.5,1480,7117,0,0,3,7,1170,310,1960,0,98028,47.7766,-122.24799999999999,2230,14775,1,0
723000,4,2.5,2700,4004,0,0,3,9,2700,0,2004,0,98029,47.5521,-121.995,2260,4459,0,0
279000,3,1.5,1780,16000,0,0,2,7,1240,540,1960,0,98198,47.419,-122.322,1860,9775,1,0
195000,3,1.5,1430,7560,0,0,5,6,1430,0,1958,0,98058,47.4518,-122.179,1150,7560,0,0
625000,2,1.0,2160,2192,0,0,5,8,1170,990,1925,0,98119,47.6364,-122.37100000000001,1150,2152,1,0
270000,3,1.75,1800,9314,0,0,3,8,1800,0,1979,0,98011,47.7762,-122.198,2100,9658,0,0
559000,2,2.0,1930,5520,0,0,3,8,1930,0,2006,0,98053,47.7191,-122.022,1640,4533,0,0
474000,4,2.25,1960,14834,0,0,4,8,1330,630,1976,0,98072,47.7434,-122.095,1540,15000,1,0
303500,4,2.5,1920,7345,0,0,3,8,1920,0,1992,0,98038,47.3526,-122.055,1860,7364,0,0
350000,3,1.75,1470,8645,0,0,3,6,1470,0,1949,0,98155,47.7524,-122.323,1470,7680,0,0
367500,5,3.0,2980,10064,0,0,3,7,1680,1300,1940,0,98155,47.7372,-122.316,1590,7800,1,0
595000,5,3.0,2980,10064,0,0,3,7,1680,1300,1940,0,98155,47.7372,-122.316,1590,7800,1,0
482975,3,2.25,2130,8801,0,0,3,8,1370,760,1976,0,98155,47.7462,-122.29,2820,8801,1,0
365500,4,2.5,2030,4499,0,0,3,8,2030,0,2003,0,98058,47.4511,-122.119,2030,4539,0,0
570000,4,2.0,1790,7800,0,0,5,8,1790,0,1972,0,98008,47.6266,-122.103,2150,7838,0,0
335000,3,2.5,2260,8040,0,0,3,8,2260,0,1990,0,98092,47.3203,-122.184,2390,8040,0,0
767500,4,2.0,2350,4815,0,0,4,7,1450,900,1914,0,98103,47.6681,-122.338,1640,4013,1,0
386591,3,2.5,1690,1613,0,0,3,8,1150,540,2014,0,98029,47.5518,-121.99799999999999,1690,1662,1,0
279000,3,1.0,1320,5750,0,0,3,7,1320,0,1913,0,98108,47.5288,-122.325,1010,5700,0,0
399000,4,2.5,2870,9292,0,0,3,8,2540,330,1979,0,98058,47.4522,-122.12299999999999,2590,7533,1,0
710000,4,2.75,2940,4232,0,0,3,9,2940,0,2004,0,98029,47.5529,-121.99,2410,4000,0,0
320000,3,1.0,1190,4120,0,0,3,6,1190,0,1929,0,98118,47.5513,-122.272,1360,4635,0,0
300000,3,2.5,1800,3253,0,0,3,7,1800,0,2001,0,98108,47.5401,-122.292,1800,3081,0,0
263000,3,1.75,1580,9187,0,0,3,8,1180,400,1993,0,98038,47.3538,-122.04700000000001,1620,6397,1,0
445000,3,2.5,1730,4408,0,0,3,8,1730,0,1996,0,98029,47.5683,-122.005,1730,4408,0,0
554000,3,2.0,1910,9001,0,0,4,7,1910,0,1957,0,98008,47.6037,-122.119,2040,8700,0,0
335000,2,1.75,1000,5100,0,0,3,6,940,60,1906,0,98117,47.6787,-122.391,1900,5100,1,0
307000,4,2.75,2520,6964,0,0,4,7,1260,1260,1987,0,98031,47.4038,-122.175,1930,6949,1,0
404000,3,1.0,1420,8160,0,0,3,7,970,450,1947,0,98125,47.7164,-122.306,1340,8160,1,0
775000,4,3.5,3080,5250,0,0,3,9,3080,0,2003,0,98075,47.5992,-121.97200000000001,2980,5509,0,0
220000,3,1.0,1060,9126,0,2,5,7,1060,0,1956,0,98022,47.201,-121.999,1300,9126,0,0
518000,4,2.5,2160,9750,0,0,3,8,2160,0,1983,0,98028,47.7438,-122.24600000000001,2840,10535,0,0
315000,1,2.25,1940,2550,0,0,4,7,1100,840,1979,0,98133,47.7313,-122.34299999999999,1580,5100,1,0
572650,4,2.5,2250,11349,0,0,3,8,2250,0,1991,0,98034,47.7111,-122.23899999999999,2110,9964,0,0
350000,2,1.0,1620,9205,0,0,5,6,850,770,1921,0,98034,47.7119,-122.23,2460,5469,1,0
285000,2,1.0,920,5850,0,0,4,6,920,0,1900,0,98108,47.5441,-122.304,1640,5476,0,0
231000,3,2.5,1370,7247,0,0,3,7,1370,0,1995,0,98032,47.3767,-122.303,1720,8085,0,0
179000,3,1.0,920,5200,0,0,4,6,920,0,1969,0,98042,47.3603,-122.085,920,5200,0,0
244000,3,1.5,1360,9625,0,0,3,7,1360,0,1963,0,98030,47.3799,-122.211,1890,9625,0,0
185850,3,1.5,1630,11662,0,0,3,7,1630,0,1943,1963,98188,47.4455,-122.27799999999999,1700,11662,0,1
610000,6,2.5,3610,12033,0,0,3,8,3210,400,1970,0,98011,47.7692,-122.219,2210,8577,1,0
419000,4,2.5,3010,9155,0,0,3,9,3010,0,2005,0,98038,47.3542,-122.027,3010,5762,0,0
779000,3,1.75,2320,6400,0,2,4,8,1420,900,1957,0,98199,47.6449,-122.389,2540,7680,1,0
319900,3,2.5,2040,7580,0,2,3,8,2040,0,1998,0,98092,47.2618,-122.209,1960,7820,0,0
329000,3,2.75,1920,7700,0,0,4,8,1320,600,1978,0,98023,47.3213,-122.37799999999999,2040,8000,1,0
475226,3,2.5,2120,4512,0,0,3,8,2120,0,1988,0,98011,47.75,-122.18299999999999,2000,4553,0,0
638000,3,2.5,2170,5000,0,0,3,9,2170,0,2003,0,98029,47.5453,-121.99600000000001,2170,5000,0,0
440000,2,1.5,1330,15873,0,0,3,7,900,430,1984,0,98074,47.6359,-122.03299999999999,1610,12043,1,0
214000,3,2.0,1580,5080,0,0,4,6,800,780,1942,0,98146,47.4963,-122.35,1580,7114,1,0
935000,4,2.0,2580,4500,0,0,4,9,1850,730,1905,0,98102,47.6245,-122.316,2590,4100,1,0
630000,4,1.75,1930,10210,0,2,3,8,1670,260,1941,0,98125,47.7078,-122.277,2730,6600,1,0
575000,3,2.5,2120,4780,0,0,3,7,2120,0,2004,0,98053,47.681000000000004,-122.03200000000001,1690,2650,0,0
323000,4,1.75,1310,9690,0,0,4,7,1310,0,1967,0,98011,47.7559,-122.226,2280,9618,0,0
425000,3,2.5,2670,13218,0,0,4,10,2670,0,1988,0,98042,47.3683,-122.15299999999999,1960,13130,0,0
299800,4,1.5,1530,9000,0,0,4,6,1530,0,1976,0,98014,47.6492,-121.90799999999999,1520,8500,0,0
823000,6,1.75,2920,5000,0,0,4,9,2780,140,1908,0,98122,47.6024,-122.295,2020,5000,1,0
200000,3,1.0,1010,8108,0,0,3,7,1010,0,1955,0,98155,47.735,-122.309,1110,8108,0,0
760000,4,1.75,2450,13300,0,2,4,9,1630,820,1987,0,98006,47.5564,-122.13,3150,15500,1,0
359950,4,2.5,1820,3899,0,0,3,7,1820,0,1999,0,98019,47.735,-121.985,1820,3899,0,0
375000,4,2.5,2090,8325,0,0,4,7,1470,620,1983,0,98056,47.4888,-122.184,1700,8025,1,0
250000,4,3.0,2250,7882,0,0,3,8,1570,680,1986,0,98198,47.3703,-122.314,1550,7508,1,0
497000,3,2.25,1450,1387,0,0,3,8,1450,0,2000,0,98115,47.6765,-122.302,1450,1429,0,0
520000,4,2.5,2280,8798,0,0,4,8,2280,0,1987,0,98028,47.7471,-122.24700000000001,2180,8632,0,0
365000,4,3.5,2720,6781,0,0,3,8,2100,620,1999,0,98055,47.4612,-122.215,2280,5942,1,0
459900,3,2.25,2250,8000,0,0,3,8,1460,790,1976,0,98034,47.7229,-122.20200000000001,1930,9000,1,0
158000,3,2.0,1090,6090,0,0,3,7,940,150,1940,0,98118,47.5118,-122.259,1840,6090,1,0
294700,3,2.0,1970,9600,0,0,4,7,1300,670,1967,0,98003,47.2824,-122.301,1710,7703,1,0
535000,3,1.75,2330,12141,0,0,3,7,1390,940,1983,0,98072,47.7607,-122.146,1850,12141,1,0
215000,4,2.0,1470,7000,0,0,4,8,1470,0,1967,0,98032,47.3742,-122.289,1640,7000,0,0
290000,2,1.0,1620,5400,0,0,3,6,920,700,1926,0,98125,47.7069,-122.29899999999999,1540,7245,1,0
798000,5,2.75,3220,5934,0,0,3,9,3220,0,2006,0,98052,47.7076,-122.101,3100,5934,0,0
785000,4,2.5,3270,9578,0,0,3,9,3270,0,1993,0,98027,47.5373,-122.051,3120,8784,0,0
433000,3,1.75,2160,8565,0,0,3,8,1730,430,1971,0,98028,47.7664,-122.262,2910,9570,1,0
425000,2,1.0,1150,6835,0,1,3,7,1010,140,1922,0,98118,47.5567,-122.273,1150,6561,1,0
654000,4,2.5,2240,7540,0,0,3,8,1540,700,1962,0,98115,47.6965,-122.30799999999999,1960,7250,1,0
215000,3,1.5,1280,5065,0,0,4,6,1280,0,1983,0,98002,47.3343,-122.21700000000001,1070,4491,0,0
232000,3,1.0,840,6540,0,0,3,6,840,0,1970,2014,98042,47.3743,-122.116,1010,6600,0,1
675000,3,1.75,1680,10500,0,0,4,8,1680,0,1959,0,98005,47.6098,-122.169,2250,10400,0,0
665000,5,2.75,2330,8000,0,0,4,7,1550,780,1972,0,98052,47.6651,-122.14399999999999,1750,8419,1,0
525000,6,3.0,2880,7560,0,0,3,7,2880,0,1980,0,98144,47.5959,-122.3,1470,1815,0,0
780000,3,2.75,2910,3094,0,2,5,7,2010,900,1939,0,98125,47.7071,-122.27600000000001,2400,7530,1,0
290000,3,1.5,1310,8100,0,0,3,7,1310,0,1965,0,98034,47.7328,-122.20100000000001,1330,8100,0,0
560000,2,1.0,1790,15783,0,0,4,8,1360,430,1959,0,98117,47.691,-122.387,1790,7494,1,0
605500,3,2.5,2830,6536,0,0,3,9,2830,0,1989,0,98072,47.7462,-122.17200000000001,2710,6954,0,0
762500,4,2.5,3150,5979,0,0,3,9,3150,0,2005,0,98052,47.7082,-122.101,3150,6595,0,0
540000,5,1.0,2480,4400,0,0,3,7,1640,840,1919,0,98122,47.6046,-122.3,1940,4400,1,0
375000,3,2.5,1930,6180,0,0,3,7,1330,600,1961,0,98155,47.7481,-122.32700000000001,1940,6180,1,0
342000,3,1.0,1260,6826,0,0,3,6,720,540,1944,0,98125,47.731,-122.303,1300,6826,1,0
693000,4,2.5,3160,13063,0,0,3,10,3160,0,1999,0,98075,47.5996,-122.021,3350,14213,0,0
638500,4,1.75,1770,12462,0,2,4,8,1770,0,1962,0,98166,47.4355,-122.338,2310,14810,0,0
250000,3,1.0,990,8062,0,0,4,7,990,0,1960,0,98198,47.4151,-122.334,1420,8790,0,0
325000,3,2.5,1580,4698,0,0,3,7,1580,0,1998,0,98038,47.3539,-122.025,2070,4698,0,0
270000,4,1.75,1560,4290,0,0,3,7,1560,0,1994,0,98108,47.5292,-122.323,1250,6000,0,0
880000,6,2.5,2640,3680,0,0,5,8,1760,880,1922,0,98126,47.5771,-122.38,1960,3680,1,0
300000,2,1.75,2120,6350,0,0,4,6,1440,680,1924,0,98103,47.6974,-122.35600000000001,1590,6350,1,0
290000,2,1.0,1200,8750,0,0,3,6,1200,0,1948,0,98155,47.7548,-122.32700000000001,1100,8408,0,0
259950,3,1.0,1460,5825,0,0,5,5,1260,200,1942,0,98056,47.4958,-122.191,1150,5926,1,0
299950,3,1.0,1580,5250,0,0,5,7,1580,0,1954,0,98056,47.4964,-122.16799999999999,1180,5940,0,0
890000,3,2.25,2060,8640,0,0,4,8,2060,0,1966,0,98033,47.6534,-122.195,2030,9000,0,0
719000,3,2.5,1690,4500,0,1,4,8,1690,0,1928,0,98116,47.5841,-122.383,2140,7200,0,0
660000,3,2.5,2330,3995,0,0,3,9,2330,0,2006,0,98029,47.5542,-122.001,2330,3740,0,0
264000,4,1.75,1820,8118,0,0,4,7,1080,740,1980,0,98031,47.4104,-122.17200000000001,1810,8050,1,0
575000,3,1.75,1890,11141,0,0,4,8,1890,0,1968,0,98006,47.5697,-122.163,2720,11144,0,0
845800,4,3.5,3020,12750,0,0,3,10,3020,0,1990,0,98033,47.6524,-122.184,3120,14351,0,0
352500,3,1.75,1170,8182,0,0,3,7,1170,0,1962,0,98155,47.7368,-122.29799999999999,1610,8183,0,0
347000,3,1.0,1270,8400,0,0,3,7,1270,0,1955,0,98011,47.7604,-122.198,1390,8400,0,0
560000,4,2.75,1950,6192,0,0,3,8,1950,0,1992,0,98029,47.5698,-121.999,2040,5441,0,0
257500,4,2.0,2060,6400,0,0,3,7,1170,890,1977,0,98002,47.2924,-122.197,1890,8736,1,0
450000,3,1.0,1100,4600,0,0,3,7,1100,0,1917,0,98116,47.5686,-122.385,1200,5175,0,0
410000,4,1.0,1140,7208,0,0,3,7,900,240,1970,0,98072,47.742,-122.17299999999999,1300,7991,1,0
810000,3,1.75,1980,13503,0,2,4,9,1320,660,1952,0,98008,47.5867,-122.111,2450,10890,1,0
372500,5,3.0,2480,10090,0,0,3,7,1300,1180,2004,0,98178,47.4964,-122.26299999999999,2290,9900,1,0
325000,3,1.0,1050,9083,0,0,3,7,1050,0,1951,0,98155,47.7533,-122.307,1440,9071,0,0
280000,3,1.0,1260,7660,0,0,3,6,1260,0,1947,0,98133,47.7476,-122.35,1990,7861,0,0
329950,4,1.0,1360,5900,0,0,4,7,1360,0,1949,0,98155,47.7512,-122.318,1050,5900,0,0
836000,4,2.5,2450,12987,0,0,4,9,2030,420,1980,0,98007,47.6197,-122.15,2730,13685,1,0
365000,5,2.5,2260,7040,0,0,3,8,2260,0,1999,0,98038,47.352,-122.038,2180,6910,0,0
111300,2,1.0,1060,6000,0,0,4,5,1060,0,1908,0,98002,47.3066,-122.223,940,6000,0,0
725000,3,1.75,1610,8613,0,0,5,7,1610,0,1962,0,98033,47.6527,-122.195,2010,8670,0,0
550000,4,2.5,3350,6605,0,0,3,8,2670,680,1990,0,98011,47.7498,-122.181,2730,5962,1,0
130000,2,1.0,790,7500,0,0,3,7,790,0,1951,0,98198,47.4007,-122.294,1560,7794,0,0
765000,2,1.75,1660,4000,0,0,3,7,990,670,1940,0,98112,47.6394,-122.28,2070,4000,1,0
255000,3,1.5,1420,7480,0,0,4,7,1420,0,1963,0,98058,47.4651,-122.184,1720,7700,0,0
268000,3,1.75,1250,5546,0,0,4,7,1250,0,1987,0,98055,47.4725,-122.18700000000001,1640,4791,0,0
985000,3,1.75,1700,8534,0,0,4,7,1700,0,1953,0,98004,47.6276,-122.205,2100,10443,0,0
751305,4,2.5,2660,8469,0,0,3,10,2660,0,1994,0,98006,47.5529,-122.12,2920,10697,0,0
280000,3,1.0,1350,7553,0,0,3,6,1350,0,1914,0,98118,47.5345,-122.274,1380,7470,0,0
304000,4,2.0,1810,8750,0,0,2,7,1110,700,1967,0,98058,47.4307,-122.17,1810,8750,1,0
200000,4,2.75,2210,13235,0,0,3,8,1730,480,1988,0,98003,47.3541,-122.303,1750,7542,1,0
736000,3,2.25,2470,11603,0,2,3,8,1540,930,1988,0,98052,47.6569,-122.12299999999999,2850,11250,1,0
426500,4,2.5,2700,6515,0,0,3,9,2700,0,1998,0,98058,47.4356,-122.11,2900,6710,0,0
640000,2,1.75,1760,4400,0,0,4,7,880,880,1930,0,98103,47.65,-122.34,1330,4180,1,0
230000,5,2.0,1930,6120,0,0,3,6,1930,0,1941,1969,98146,47.5073,-122.337,1130,6120,0,1
366350,4,1.0,1680,5043,0,0,4,6,1680,0,1911,0,98118,47.5354,-122.273,1560,5765,0,0
365000,2,1.0,1390,8336,0,0,4,6,910,480,1946,0,98166,47.4646,-122.361,1610,7847,1,0
482000,4,2.25,2240,8322,0,0,3,8,2240,0,1979,0,98034,47.728,-122.206,2240,6448,0,0
345000,4,1.0,1980,7991,0,0,3,7,1980,0,1962,0,98058,47.4604,-122.17,1730,7700,0,0
682000,3,1.75,1830,5120,0,2,5,8,1830,0,1903,0,98122,47.6051,-122.311,2120,5120,0,0
657500,3,1.75,980,6002,0,0,4,6,980,0,1942,0,98033,47.6643,-122.20299999999999,1150,6054,0,0
895000,6,2.5,3550,6533,0,0,3,8,3550,0,1925,0,98144,47.5719,-122.28399999999999,3140,6234,0,0
425000,3,1.5,1660,5665,0,0,5,7,920,740,1918,0,98118,47.5391,-122.274,1530,5665,1,0
532500,4,2.5,2490,8750,0,0,3,8,2040,450,1976,0,98008,47.5931,-122.116,2120,10240,1,0
540000,4,2.5,2329,9436,0,0,3,9,2329,0,1995,0,98011,47.7366,-122.204,2660,10252,0,0
578000,3,2.25,1790,9580,0,0,3,8,1790,0,1984,0,98006,47.5541,-122.162,2060,9995,0,0
1086000,3,3.0,2830,6041,0,3,3,8,1840,990,1915,0,98118,47.5694,-122.28299999999999,3420,6360,1,0
322500,3,1.0,1160,9750,0,0,3,7,1160,0,1968,0,98077,47.7429,-122.072,1160,10565,0,0
140000,3,1.0,1000,10560,0,0,3,7,1000,0,1955,0,98003,47.3217,-122.31700000000001,1190,9375,0,0
355000,4,2.0,1870,3497,0,0,3,7,1200,670,1954,0,98106,47.5309,-122.34700000000001,1270,3497,1,0
515000,4,2.25,2200,6967,0,0,3,8,2200,0,1986,0,98011,47.7355,-122.20200000000001,1970,7439,0,0
309000,3,1.0,1300,7200,0,0,4,7,1300,0,1952,0,98146,47.5063,-122.369,1740,7100,0,0
285000,3,1.0,1160,7875,0,0,3,7,1160,0,1953,0,98125,47.724,-122.323,1600,7875,0,0
700000,3,1.75,2100,5000,0,0,3,8,2100,0,1916,0,98117,47.6776,-122.36,1830,4200,0,0
289000,3,2.5,1490,8628,0,0,3,7,1490,0,1994,0,98038,47.3643,-122.041,1640,8514,0,0
230000,3,1.75,1450,8378,0,0,4,8,1450,0,1978,0,98023,47.3093,-122.385,1860,8496,0,0
432500,3,2.5,1930,7120,0,0,4,7,1420,510,1961,0,98133,47.7715,-122.34,1600,8352,1,0
288000,3,1.75,1660,10440,0,0,3,7,1040,620,1978,0,98045,47.4448,-121.77,1240,10380,1,0
354000,3,1.75,1260,12330,0,0,3,7,1260,0,1968,0,98072,47.7412,-122.095,1320,12800,0,0
119500,3,1.0,1170,11000,0,0,2,6,1170,0,1980,0,98019,47.7346,-121.98299999999999,1590,10894,0,0
435000,3,2.5,1420,2581,0,0,3,7,1420,0,2004,0,98133,47.7027,-122.35700000000001,1420,2509,0,0
260000,3,1.75,2170,10018,0,0,4,7,1630,540,1978,0,98001,47.3087,-122.264,2049,15263,1,0
377000,4,1.75,1800,8385,0,0,5,6,900,900,1950,0,98133,47.7744,-122.338,1770,8385,1,0
602000,4,2.5,2000,7376,0,0,3,8,2000,0,1990,0,98029,47.5719,-121.999,1950,5218,0,0
530000,3,1.75,1660,4800,0,0,3,7,960,700,1941,1996,98116,47.5734,-122.412,1510,4800,1,1
525000,4,2.0,1540,3740,0,0,4,7,770,770,1946,0,98117,47.6886,-122.375,1090,5080,1,0
250000,2,1.5,1160,1086,0,0,3,7,890,270,2006,0,98155,47.768,-122.315,1160,1086,1,0
681000,3,1.0,1700,6356,0,0,3,7,1700,0,1907,0,98118,47.5677,-122.281,2080,6000,0,0
448500,3,2.5,2080,3920,0,0,3,8,2080,0,2010,0,98118,47.5412,-122.286,2110,3710,0,0
